xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.126477        0.00250        0.00276        2.811        3.273        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00259        3.042       28.533        0.988        0.155        0.051        2.52000        4.06        0.847        4.33        3.19        4.28
0.126477        0.00242        0.00277        2.944        3.189        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00260        3.067       28.737        0.988        0.156        0.051        2.53182        4.05        0.846        4.31        3.19        4.26
0.114742        0.06920        0.07672        2.331        2.566        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06920        2.449        4.367        0.978        0.644        0.263        0.41827        4.64        0.865        5.42        3.40        9.48
0.114742        0.06306        0.06687        2.296        2.596        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06613        2.558        4.677        0.978        0.658        0.257        0.43875        4.62        0.860        5.34        3.17        9.42
0.114742        0.00241        0.00291        3.069        3.434        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00268        3.252       30.049        0.987        0.168        0.052        2.36990        4.33        0.837        4.72        3.18        4.24
0.114742        0.00151        0.00164        3.189        3.454        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00153        3.321       40.710        0.988        0.130        0.039        3.18118        4.22        0.835        4.53        3.17        3.94
0.114742        0.01474        0.01622        2.732        3.083        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01474        2.776       10.862        0.986        0.337        0.121        0.90748        4.52        0.857        5.16        3.30        6.54
0.114742        0.00568        0.00637        2.980        3.446        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00568        3.213       20.383        0.987        0.242        0.075        1.61882        4.39        0.838        4.82        3.23        4.55
0.114742        0.01511        0.01750        2.810        3.075        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01511        2.942       11.394        0.985        0.362        0.123        0.93736        4.47        0.849        5.02        3.24        5.73
0.114742        0.01388        0.01511        2.820        3.136        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01482        2.822       11.020        0.986        0.344        0.122        0.91685        4.51        0.855        5.12        3.28        6.32
0.114742        0.00265        0.00299        3.297        3.628        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00274        3.462       31.698        0.987        0.181        0.052        2.44209        4.21        0.828        4.47        3.13        4.03
0.114742        0.00548        0.00588        2.952        3.070        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00548        3.011       19.407        0.987        0.223        0.074        1.57242        4.46        0.848        5.01        3.27        4.95
0.114742        0.00253        0.00282        3.364        3.523        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00274        3.443       31.552        0.987        0.180        0.052        2.43629        4.22        0.829        4.49        3.13        4.05
0.114742        0.00251        0.00274        3.252        3.647        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00274        3.450       31.598        0.987        0.181        0.052        2.43814        4.22        0.828        4.48        3.13        4.04
0.114742        0.00060        0.00064        2.872        3.103        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.00062        2.987       57.280        0.988        0.074        0.025        4.61223        4.27        0.850        4.72        3.25        3.89
